2021-01-09 09:11:56,146.0
2021-01-09 09:26:56,126.0
2021-01-09 09:41:56,126.0
2021-01-09 09:56:56,124.0
2021-01-09 10:11:55,124.0
2021-01-09 10:26:56,157.0
2021-01-09 10:41:56,157.0
2021-01-09 10:56:55,155.0
2021-01-09 11:11:56,155.0
2021-01-09 11:26:56,230.0
2021-01-09 11:41:56,230.0
2021-01-09 11:56:56,265.0
2021-01-09 12:11:56,265.0
2021-01-09 12:26:55,221.0
2021-01-09 12:41:56,221.0
2021-01-09 12:56:56,194.0
2021-01-09 13:11:56,194.0
2021-01-09 13:26:56,181.0
2021-01-09 13:41:56,248.0
2021-01-09 13:56:56,248.0
2021-01-09 14:11:56,248.0
2021-01-09 14:26:55,214.0
2021-01-09 14:41:56,214.0
2021-01-09 14:56:56,172.0
2021-01-09 15:11:56,172.0
2021-01-09 15:26:55,201.0
2021-01-09 15:41:56,201.0
2021-01-09 15:56:56,216.0
2021-01-09 16:11:55,216.0
2021-01-09 16:26:56,179.0
2021-01-09 16:41:56,179.0
2021-01-09 16:56:56,232.0
2021-01-09 17:11:56,232.0
2021-01-09 17:26:56,202.0
2021-01-09 17:41:56,202.0
2021-01-09 17:56:56,195.0
2021-01-09 18:11:56,195.0
2021-01-09 18:26:56,190.0
2021-01-09 18:41:56,190.0
2021-01-09 18:56:57,185.0
2021-01-09 19:11:55,185.0
2021-01-09 19:26:56,201.0
2021-01-09 19:41:56,201.0
2021-01-09 19:56:56,221.0
2021-01-09 20:11:56,221.0
2021-01-09 20:26:56,214.0
2021-01-09 20:41:56,214.0
2021-01-09 20:56:55,213.0
2021-01-09 21:11:55,213.0
2021-01-09 21:26:56,215.0
2021-01-09 21:41:56,215.0
2021-01-09 21:56:56,199.0
2021-01-09 22:11:55,199.0
2021-01-09 22:26:56,183.0
2021-01-09 22:41:56,183.0
2021-01-09 22:56:55,201.0
2021-01-09 23:11:56,201.0
2021-01-09 23:26:56,197.0
2021-01-09 23:41:56,197.0
2021-01-09 23:56:56,181.0
2021-01-10 00:11:56,181.0
2021-01-10 00:26:56,177.0
2021-01-10 00:41:56,177.0
2021-01-10 00:56:56,193.0
2021-01-10 01:11:56,193.0
2021-01-10 01:26:56,179.0
2021-01-10 01:41:56,179.0
2021-01-10 01:56:55,192.0
2021-01-10 02:11:56,192.0
2021-01-10 02:26:56,177.0
2021-01-10 02:41:56,177.0
2021-01-10 02:56:56,187.0
2021-01-10 03:11:56,187.0
2021-01-10 03:26:56,177.0
2021-01-10 03:41:56,177.0
2021-01-10 03:56:56,201.0
2021-01-10 04:11:56,201.0
2021-01-10 04:26:56,209.0
2021-01-10 04:41:56,209.0
2021-01-10 04:56:55,202.0
2021-01-10 05:11:56,202.0
2021-01-10 05:26:56,188.0
2021-01-10 05:41:56,188.0
2021-01-10 05:56:55,145.0
2021-01-10 06:11:56,145.0
2021-01-10 06:26:56,139.0
2021-01-10 06:41:56,139.0
2021-01-10 06:56:55,150.0
2021-01-10 07:11:56,150.0
2021-01-10 07:26:56,136.0
2021-01-10 07:41:56,136.0
2021-01-10 07:56:56,114.0
2021-01-10 08:11:56,114.0
2021-01-10 08:26:56,96.0
2021-01-10 08:41:56,96.0
2021-01-10 08:56:55,78.0
2021-01-10 09:11:56,78.0
2021-01-10 09:26:56,56.0
2021-01-10 09:41:56,56.0
2021-01-10 09:56:56,53.0
2021-01-10 10:11:56,53.0
2021-01-10 10:26:56,50.0
2021-01-10 10:41:56,50.0
2021-01-10 10:56:56,43.0
2021-01-10 11:11:56,43.0
2021-01-10 11:26:56,37.0
2021-01-10 11:41:56,37.0
2021-01-10 11:56:56,43.0
2021-01-10 12:11:56,43.0
2021-01-10 12:26:56,53.0
2021-01-10 12:41:55,53.0
2021-01-10 12:56:56,58.0
2021-01-10 13:11:55,58.0
2021-01-10 13:26:56,60.0
2021-01-10 13:41:56,60.0
2021-01-10 13:56:56,50.0
2021-01-10 14:11:56,50.0
2021-01-10 14:26:56,42.0
2021-01-10 14:41:56,42.0
2021-01-10 14:56:56,40.0
2021-01-10 15:11:55,40.0
2021-01-10 15:26:56,36.0
2021-01-10 15:41:56,36.0
2021-01-10 15:56:56,42.0
2021-01-10 16:11:56,42.0
2021-01-10 16:26:55,39.0
2021-01-10 16:41:55,39.0
2021-01-10 16:56:56,30.0
2021-01-10 17:11:56,30.0
2021-01-10 17:26:56,14.0
2021-01-10 17:41:56,14.0
2021-01-10 17:56:56,23.0
2021-01-10 18:11:56,23.0
2021-01-10 18:26:56,23.0
2021-01-10 18:41:56,23.0
2021-01-10 18:56:56,10.0
2021-01-10 19:11:56,10.0
2021-01-10 19:26:56,16.0
2021-01-10 19:41:56,16.0
2021-01-10 19:56:56,15.0
2021-01-10 20:11:55,15.0
2021-01-10 20:26:56,5.0
2021-01-10 20:41:56,5.0
2021-01-10 20:56:56,49.0
2021-01-10 21:11:56,49.0
2021-01-10 21:26:56,72.0
2021-01-10 21:41:56,72.0
2021-01-10 21:56:56,97.0
2021-01-10 22:11:56,97.0
2021-01-10 22:26:56,107.0
2021-01-10 22:41:56,107.0
2021-01-10 22:56:56,81.0
2021-01-10 23:11:55,81.0
2021-01-10 23:26:56,82.0
2021-01-10 23:41:55,82.0
2021-01-10 23:56:56,109.0
2021-01-11 00:11:56,109.0
2021-01-11 00:26:56,123.0
2021-01-11 00:41:56,123.0
2021-01-11 00:56:56,99.0
2021-01-11 01:11:56,99.0
2021-01-11 01:26:56,102.0
2021-01-11 01:41:56,102.0
2021-01-11 01:56:55,132.0
2021-01-11 02:11:56,132.0
2021-01-11 02:26:56,154.0
2021-01-11 02:41:56,154.0
2021-01-11 02:56:56,172.0
2021-01-11 03:11:55,172.0
2021-01-11 03:26:56,153.0
2021-01-11 03:41:56,153.0
2021-01-11 03:56:56,149.0
2021-01-11 04:11:56,149.0
2021-01-11 04:26:56,150.0
2021-01-11 04:41:55,150.0
2021-01-11 04:56:56,136.0
2021-01-11 05:11:56,136.0
2021-01-11 05:26:56,130.0
2021-01-11 05:41:56,130.0
2021-01-11 05:56:56,118.0
2021-01-11 06:11:56,118.0
2021-01-11 06:26:56,92.0
2021-01-11 06:41:56,92.0
2021-01-11 06:56:56,92.0
2021-01-11 07:11:56,92.0
2021-01-11 07:26:56,105.0
2021-01-11 07:41:56,105.0
2021-01-11 07:56:56,82.0
2021-01-11 08:11:55,82.0
2021-01-11 08:26:56,78.0
